,TxHash,BlockHeight,TimeStamp,From,To,Value,ContractAddress,Input,isError
5947,0x3de57d503c770f4d8d36a6ff166a059c2fd8580b08ff53e2843a23ef6b8fa31e,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,0E-18,NULL,0xa9059cbb0000000000000000000000006795eb7f3f5107ea42d95e820181b05529dcbb6600000000000000000000000000000000000000000000000000001533769e4800,0
5945,0xa5b7f3822062d98f46358496eb525dce84d4422b8b7a43f843af176093789e17,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x8547e1ce8af779f8475acb7af4a7a443285b0a1c,0.470000000000000000,NULL,0x,0
5949,0xc0e908887f498af356a0945c4e885d4ca0e031cadb84843a1b42ed112ca69ec2,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xe41d2489571d322189246dafa5ebde1f4699f498,0E-18,NULL,0xa9059cbb000000000000000000000000b309fd2dd769a7655c5d27b963fd8bfd0c673c410000000000000000000000000000000000000000000000a21695e64d11f80000,0
5950,0xa96967d0194b5611c2f23f166652ea88c240b8508ad6eded9bc21da08101e22d,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,0E-18,NULL,0xa9059cbb0000000000000000000000002c00a930a7f11c3b00f590b6003cbcc3bc50270a000000000000000000000000000000000000000000000005621077e2d44a0000,0
5943,0x81d7843de017dadce01bdab1a4e421d4dca73c65fff93820b64c828a9d45fbcb,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x9c6d8581f182d6b9ef663a633e0012fab3196463,0.419843570000000000,NULL,0x,0
5948,0x2c28491a72a62d11b92b6a3f02973317f5228c713fb478880c92cb06dc9a7e27,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb000000000000000000000000a606ea45217d0abd8fc579b40bad80b8511bcfb0000000000000000000000000000000000000000000000000000000000bebc200,0
5944,0xed37aefcdce538695834b8ee41a716059124a9d644f044a1a25eb6a4add16fc0,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xced5dba038938b8ff4736981a5816360496f4fb6,10.094000000000000000,NULL,0x,0
5937,0x5ef8fee6a9f37e16216087f3b1b720bcec2aaf54fecf6081399b81afdaaac3a5,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x74c090aa3be38c24564167c320a103db07b9a1e2,0.103402690000000000,NULL,0x,0
5938,0x79a607041f7c96239806deff344b8260fcaec2ad302a49922d4b0f1ba1ef7090,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x78d3b7e0e8c5679e83ae029b9c82b25fca0cb203,0.320000000000000000,NULL,0x,0
5942,0xb2b70d33634c9daa82d319f9977e1b98d97ff0c201385ea4f2911f9490467b3b,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x983f6d60db79ea8ca4eb9968c6aff8cfa04b3c63,0E-18,NULL,0xa9059cbb000000000000000000000000ac95bb646071287f09857ad367418dbd2f3670690000000000000000000000000000000000000000000001b098bf2825e1300000,0
5940,0x2c72a04290d600b45b461864cd543b2fe4750fdb59ded3870c3325ea9d7bef47,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xbcd82db9072b0bfc00c3459bd1b171994581432e,14.678762830000000000,NULL,0x,0
5941,0xfabaf9d39f2e87496ee56b767ccfddb9a580ccd9a064398a5d5ce1b0c5199d2f,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xe30b5cf0805bc711ef2e90fc57642196c7807c6c,0.783633800000000000,NULL,0x,0
5939,0xb11707964cbdda0c6272f10fc8ca3caf9a0392b1581e1c71613a778d795836b7,4876926,1515453822,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x8b8b8f2025ec6ccd732e32ed9b82ed22fe556c52,0.090000000000000000,NULL,0x,0
5951,0x667c3d827c3f1810f04c493581a88e5dbea87317962ba49d50786a0e5710d99f,4876929,1515453862,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x2acd48a701e8d4203a062cf3186fe236de37b391,0.448333800000000000,NULL,0x,0
5952,0x10607000fa852cf572c6543119afe663b2f73fc657fe6f82c1d16521429ecb39,4876929,1515453862,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xca31963988e2552e9c4c4c782d1bfab4eb452548,10.950000000000000000,NULL,0x,0
5953,0x08830b5c009130bf8f1f32c9107bf3c41f9cc8d1e8c53d87b84ea358149908ac,4876929,1515453862,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4134601707d10c9b45009957e7e9d8777977bd57,8.390000000000000000,NULL,0x,0
5954,0x496999b586020c9158372e88ee1acab9038b9b16bf65482c1c52e28d073ad945,4876929,1515453862,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x9564415357955acc7ad1adec858ce8f846faecec,0.862966160000000000,NULL,0x,0
5955,0x3eede11910c74197fcd6c630230db7305ee19948272f72a4bc95f8440085b122,4876929,1515453862,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x04f8023e5859ae3771980ca3b7f25f015ccb0bef,0.150664180000000000,NULL,0x,0
5956,0xc76f92eb5496b181899deee3d50ba7e165830f6bfd89ac5003c4e2248a9507a4,4876929,1515453862,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xe5498a7117fa35e039f7f89a5d39c267e2d8dcb8,0.963026000000000000,NULL,0x,0
5957,0x1747c1cd865ee3cfdfcec1037e27a7b39a88765341f59bcdc3ecac0b76dc98a2,4876929,1515453862,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xdfa569e43fd226d0f8b5651904780635c2fca826,0.547509920000000000,NULL,0x,0
5958,0xa9aa8367c4dd88ef4d1666aee44ef3163c2b62a0772c6b3275d5010afdb68e7f,4876929,1515453862,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x03907456afbb0ca5375eca86f2b32c8d12e405ca,0.158463790000000000,NULL,0x,0
5959,0xad6b9baeea60f10b9bdcc75e5c668a22c70beef42a2f2bc9fa9bff531ab0151a,4876930,1515453871,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x2c4e8f2d746113d0696ce89b35f0d8bf88e0aeca,0E-18,NULL,0xa9059cbb0000000000000000000000000b2c1f664c6087f910a2b4083e717850f2deee1e00000000000000000000000000000000000000000000009e2181cd1256740000,0
5960,0x0a99f43940e48e1200dfd5da8b6c3c0771a5f6f0f42df7b469d1846461bde421,4876930,1515453871,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xef68e7c694f40c8202821edf525de3782458639f,0E-18,NULL,0xa9059cbb0000000000000000000000004a9075f1e6964f7c41367f7d7644b356197d6c3000000000000000000000000000000000000000000000065a4da25d3016c00000,0
5961,0xdf28726961cf41cb5c5ccbcd65dc3e83e0dee5250977746ba7ce4ddfa7480113,4876930,1515453871,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x103c3a209da59d3e7c4a89307e66521e081cfdf0,0E-18,NULL,0xa9059cbb000000000000000000000000734d1131aa4e3d5ac6b47d077b8d67bb367f7dfb00000000000000000000000000000000000000000000000068cde16b09104000,0
5962,0x9718de06a928a92fe8282be23734be00230b7f0bc7c98bab3e728d377eda277a,4876930,1515453871,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,0E-18,NULL,0xa9059cbb0000000000000000000000001f9b1b9213465737daa3d397197172218a021d9800000000000000000000000000000000000000000000000023e742d680dc6000,0
5964,0xec696985bed49249f985ab1a1ffb900eb8fed125ab0f38c77623582aa6ba95f5,4876931,1515453892,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,0E-18,NULL,0xa9059cbb000000000000000000000000634dd411220c0a6b70a3f553d4be66352b43722000000000000000000000000000000000000000000000000000000172da197140,0
5963,0x266e30218aa7e1c6d66d98cd962b6a919db2cd784127acba3763ac6e1be28a7b,4876931,1515453892,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,0E-18,NULL,0xa9059cbb000000000000000000000000f399c19898b3e28797226d840e141e099983db6400000000000000000000000000000000000000000000000000000526024d0c60,0
5965,0x9254b786a02efc4be6ec58d2245163b520c39d4ff5373476f9bf4e03696e8b9b,4876932,1515453910,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb00000000000000000000000010617c3a68452b9427b3892047f12e4ac905e2590000000000000000000000000000000000000000000000000000000046555f00,0
5966,0x48c68d326526f3d4e09473b8d1f3cec7b671a4b261479e0eb369bea613bb6c8e,4876932,1515453910,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000005005013e46de415479f9c7e81076269177ccf3d800000000000000000000000000000000000000000000000000000000790e99c0,0
5967,0x6202d513d694fdded07f09adda22fb619a16acfbc7168ebf6fa647326f8d06b0,4876932,1515453910,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xe41d2489571d322189246dafa5ebde1f4699f498,0E-18,NULL,0xa9059cbb00000000000000000000000065df9e7e61a5c3fd2bfe4923b9714c12cdbb478d000000000000000000000000000000000000000000000009ddc1e3b901180000,0
5968,0x8879fed7e66859a7560f03a765f46eb1085179ff89b65110f6b17f15119a36c4,4876933,1515453929,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x799d6f16349803e241b8b79c0cc3f87a240e8619,0.990000000000000000,NULL,0x,0
5972,0x53f565adfe9621b256a82e6043fb58652d0cba572278592a04d344090446c74d,4876934,1515453947,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xe48b004ec4a0e4fe1edfb6931ea52170e17375f5,0.990000000000000000,NULL,0x,0
5969,0xbad318758d703da16a1587037e11ce68e1c4e274377bb65ed2cf1ec3dc7db551,4876934,1515453947,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4581e466e38426a3fd264f3776d5f379535fa91b,0.224208320000000000,NULL,0x,0
5970,0x80357faa2749fa29a404aad76113e3f00949897126c598f73a317e479ceeeccd,4876934,1515453947,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f,0E-18,NULL,0xa9059cbb00000000000000000000000051ab6e2d91057e0d1efd75a50b63428def589544000000000000000000000000000000000000000000000058f1f04f7327d78000,0
5971,0x36405b15f88708f4bfde0869a0625871033ece8065ae79aa06ac83195da07c06,4876934,1515453947,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xef68e7c694f40c8202821edf525de3782458639f,0E-18,NULL,0xa9059cbb00000000000000000000000073aa62356a914170b87355a578f7cab5349d7f9f0000000000000000000000000000000000000000000000950609e72c7cd40000,0
5973,0xf099a9b4bade8bf8de5a77bbb62b12a95c7f9b517218c63b22fb1762c4d88205,4876934,1515453947,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x9f4e10b515822abf763d7f57c052e5217dad59a4,1.490000000000000000,NULL,0x,0
5974,0x8c1da7a72c501a810e6b44c615bedeecc31eb0a334c0db59e22824e043ca2c58,4876934,1515453947,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x2fbe45172563a64eb9c0dd30593f8ac946eff1eb,10.072861320000000000,NULL,0x,0
5975,0xa5652ab422a4610c46ce6f2fe5d4f4b5234a9d39e021ad084a187742f4d3e635,4876934,1515453947,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xc799c8900df8335e4e45a09e23c83be644d2f745,1.988000000000000000,NULL,0x,0
5976,0x5f7d5ec4a3f8a7ad67b25d5284a5fb5fe9f5fdbd19c3fbbca455f40551557d28,4876934,1515453947,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xd850942ef8811f2a866692a623011bde52a462c1,0E-18,NULL,0xa9059cbb00000000000000000000000034d85c355d188883c6dfab31d9abea3b27d4b9f800000000000000000000000000000000000000000000000f003bd2e29c8b0000,0
5977,0x7c5abeeb7b869bcd3a152bba54b991e06a9f4ed5778f5c94fe1a260fb1386b70,4876934,1515453947,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x412512c2b288c1547d184ed690e32638ea4e9352,5.077336160000000000,NULL,0x,0
5979,0xcc097c332ad1d2e6f89ce4652f1c59d98df7edd16634a4505c083f88b9ad37f1,4876935,1515453957,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x01a30b80227737140f27a1cf45e57815b5bb66b5,6.111421200000000000,NULL,0x,0
5978,0xbf789aece36c9908b97a62092c0a30186f45bd4bb1d1b52716ed823e5d9e1bef,4876935,1515453957,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x35a3d0f638f718c34180ad3011a49ea9a8ee6c3d,0.706328000000000000,NULL,0x,0
5982,0x20efbd2df0c4a74530a8a9eb6c996da30dcc10a524a25e3e082dc3939a6ff98d,4876937,1515453987,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000009bb335ccb0f1463015e6fef8353b75a3a46ffdc10000000000000000000000000000000000000000000000000000000097a4b1a8,0
5983,0x880ef589f9bb2edc242aa63e4271e8b643b1611d268a62350d50151783eb5bc2,4876937,1515453987,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x1aeec5549c24454f2189e48cc1f2595974b124d4,0.140524860000000000,NULL,0x,0
5980,0xdaf0238fb5c6f4b8fd31d9fd67d35afc1325da5e75ba27fd005709b2f8ca14b2,4876937,1515453987,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x68a40ba738b3687d541fc37a14de91eb7ba6f43d,9.990000000000000000,NULL,0x,0
5981,0x8d4a8a3da393e9d42904a1dfc68418e0e9ae135c5c81a1a90c25279127b97326,4876937,1515453987,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x18911517d8a8da3b97fad548b70eb6205a66e5ac,0.308672230000000000,NULL,0x,0
5984,0xcaaf8924ab410603bd9426defbfb58464e8cf29c71e6d18114e4bb19d859cda1,4876939,1515454017,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xb8b2f70e306f4b7a924ac8d83bdd1fa9a668fef5,0.491619870000000000,NULL,0x,0
5985,0x0841972b17f8c52e8c577a71bcf5cdec3ac63eab4106b59980f601ec705a231e,4876939,1515454017,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x19ebca6cb1740181116331a4825c083b9b68a099,21.990000000000000000,NULL,0x,0
5986,0x522ef2ca751d669959682fa92ffae55186bd80d1d0215a0e85ebc059c8920d75,4876939,1515454017,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0E-18,NULL,0xa9059cbb000000000000000000000000456b06d73d43efeebab074c2d23ef6f714cfda2e000000000000000000000000000000000000000000000252af550e72f3280000,0
5987,0xc271623dbe6860d0ed4088205305f115c431a5fb2e75adc89165c0d84b25cd90,4876939,1515454017,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xcbeaec699431857fdb4d37addbbdc20e132d4903,0E-18,NULL,0xa9059cbb00000000000000000000000070020943306f15a4d5cc6ab0fd17dd8bc58dd462000000000000000000000000000000000000000000000004e1003b28d9280000,0
5988,0x79874f4544c6f80328482a1fd19bfa7e0c1c7cde0f878db768ff9c9aee3d4c2f,4876939,1515454017,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xce05649db50c73aea66fb169597836cb50fa43ef,0.286514090000000000,NULL,0x,0
5989,0xf77e3b1c5579088a56fc9bdc011e25dd635710cf6387c014d8370eeb327fb190,4876939,1515454017,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x5ea65a6b7161e7eda6b68ebb4726200fed91f2e5,0.537788690000000000,NULL,0x,0
5990,0xad8967f06a5b18d3268486370106d8ced8bc5be96d8c2a7a7aca67acbaefd250,4876939,1515454017,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x19b183d606faaffa7e435830965839887dcd9356,0.127179030000000000,NULL,0x,0
5991,0x383b1984284ff56304b0fd4f55f4926f8bcd67fe512740cdf1737278cb948d02,4876939,1515454017,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,0E-18,NULL,0xa9059cbb000000000000000000000000eaf6e697d62745c4c2feb21bee35bcebd2920b2900000000000000000000000000000000000000000000000439146544a2ee0000,0
5992,0x2dc6e1aa0bb9c7235c1c138c7c9b66066617d559198579d6e452be3b162b1461,4876942,1515454102,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000004a88f098ef08478b9bcf3a66529a304de633123700000000000000000000000000000000000000000000000000000005e38eefc0,0
5999,0x487a2342ba3e3cdc5b0ba2dd1b5fdc3416893b018fda369632d095a6279aa369,4876943,1515454107,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4eae9af64e83744640212aedf2d10abed5a7996b,2.000000000000000000,NULL,0x,0
5998,0x357cd99d1fc896a47c8e32425ae794f0005648ce1a412c39690e0fa2526cdc02,4876943,1515454107,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x3f778c1d4166c2f505f1dc5aa0e7b6a91c48750b,1.355334520000000000,NULL,0x,0
5997,0x73d088e995a8ca9ccfd196db9902cc68b1d5a1b426dd80d9a79ae75ca7cad88f,4876943,1515454107,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4b644143191eed67a63bc299f4477d603a2af0c3,0.100000000000000000,NULL,0x,0
6000,0xd9b13ff8a6647ef36e82476dd6211eb5c22054bc9fae903e54960a192425a615,4876943,1515454107,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x5ed83f8b7bcf12daa6025e743ae2d925e17fa673,112.790000000000000000,NULL,0x,0
5995,0x7431b497bbf31265c20fa864611e93d0f48de9fbe1446a3cb899d8ed5000f901,4876943,1515454107,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,0E-18,NULL,0xa9059cbb000000000000000000000000f9a15718aee3fedc94c7a3e1d614acc544efca89000000000000000000000000000000000000000000000000f303d1632affe000,0
5994,0x453aaf1416bdda32b1fb8331680b7a15d99cef20d274a8631dd0c8533323092d,4876943,1515454107,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x86fa049857e0209aa7d9e616f7eb3b3b78ecfdb0,0E-18,NULL,0xa9059cbb000000000000000000000000ffeeca92d4b43ed50151150d0619a7409ef53592000000000000000000000000000000000000000000000000c673ce3c40160000,0
5993,0x109b06fb28077745f4bac3a71a8480c426ba09daa178a9434eab3517e015df8a,4876943,1515454107,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,0E-18,NULL,0xa9059cbb00000000000000000000000031b6ade94b4f42508f80fee8c318c04e49fd6d38000000000000000000000000000000000000000000000000000000c4b4c37b60,0
5996,0x0bb2dbd9ea9838c0d2721d8f08886d2ff98112607230256b0c29352f04931558,4876943,1515454107,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xe7b83beacaae022246c7320cd760e5d31e70d1b7,0.400000000000000000,NULL,0x,0
6001,0x143dde7d550589f005687209babec42a1220118ecaec672c50a6ab411c27839b,4876946,1515454202,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xd898d6657629a052ffec426465fa87d5a1301d94,1.361829660000000000,NULL,0x,0
6016,0x218424f6222039c1cbdc47a4013ae2c3a8f12fb760af86279cff9ae9083c0226,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xaf4dce16da2877f8c9e00544c93b62ac40631f16,0E-18,NULL,0xa9059cbb000000000000000000000000939034d76df035b26d96c1efc0b5f589a1c3fa5600000000000000000000000000000000000000000000000000000000085f2fdc,0
6015,0xa4f0e5c29dd788f680274f77a0a757b962d45e354a1441a49e560e2b3a933772,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x33158edc84de688fde4649b89f1b7c0427c6709b,104.747865330000000000,NULL,0x,0
6014,0x79199d3c377142bacbd68059f16bd49f3b8433a9c389e65b03c94cb67d7bf5ff,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xccd43d00359c2dea10d0e56847723d4d1c75e2c6,6.063372860000000000,NULL,0x,0
6013,0x33d8065d8a655c7195e525ab2b7552aaae58bbdc57c66d5537881ea7c0728681,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x6ebca190712fb21b7a0f41d9649b03c641a19d2e,4.000000000000000000,NULL,0x,0
6012,0x8f70a4ece23a73495a1119f019aa9d749fe7b73a9011424166d0fb64754fc649,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0E-18,NULL,0xa9059cbb00000000000000000000000067398dc9f003b9f85d8d61e6bc33cb41e4e5fd530000000000000000000000000000000000000000000002aa0472cb0155740000,0
6011,0x5a1ba03bea0be7c3fc19844f4b5fb53afd723fbb153327afcf5bffe150a7606c,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,0E-18,NULL,0xa9059cbb0000000000000000000000007ce0ba18545c1a524b8721201457098375725b140000000000000000000000000000000000000000000000000000135bdebed500,0
6010,0x52a27daf0e0211ca7a2e18eddfd9a1bcd8a7654494a88dde58e6dc82758d7000,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x983f6d60db79ea8ca4eb9968c6aff8cfa04b3c63,0E-18,NULL,0xa9059cbb0000000000000000000000001316e091e400aeff39f62217f0438f52be6043cb00000000000000000000000000000000000000000000003093a654d94a5b8000,0
6007,0x69382afb6434ab3935842e02c6517a742f3e4a36739e1f147f51d32870fc307b,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb0000000000000000000000008efc1c68a8f78b4654a8e19f7e126c79e3c4fdea0000000000000000000000000000000000000000000000000000000072b37ac8,0
6008,0xb20b9b16325947ef92b2255c95a87c4ce812b9c7108e3bc8d3e88ff32763c5cb,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x307b3a881747de1aadffc562975321398771b61e,0.193579480000000000,NULL,0x,0
6006,0xa5beed247f8a02ee55daa7d418309d22ca0261ce8c2262f59b905c87c515ae0e,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x71ef68f6f2d9e4f104669bb36a33ce0b6c063a61,0.175473900000000000,NULL,0x,0
6005,0xbda00ec5eac6f71a0584c6e0315b6df6ef45b412f3ca5b97612919f6e68d116f,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xbfd446437849584c4a63d6113a661738fe0528bf,1.049014180000000000,NULL,0x,0
6004,0xd7f22a6b5b82bf728a874d6e58a1f6b6411ae9e4f9e92a07399586f934db6e4f,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xf230b790e05390fc8295f4d3f60332c93bed42e2,0E-18,NULL,0xa9059cbb00000000000000000000000002b1488801d9737268db7db22e42ecedac246a4700000000000000000000000000000000000000000000000000000002a8c84dd0,0
6003,0x6060800908f8fe0c76b326e89d6c7d4bb18a1d85481f369fec94a997310af3b3,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xbafa760f94ac262462c4bd554c56215d074f3647,0.220021000000000000,NULL,0x,0
6002,0x1d8c4f5bc211bd15366e813c89262839cd52fcad46a34f283a008a597a34026a,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xd8a7fd262a25506f8b4729258611c5538ca8acc1,0.487864450000000000,NULL,0x,0
6017,0x64abdf9a72ca075fb2d44ebf328652f1e69d37f287c8d95fb29a69040d61dc48,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x6b1c04d85f42e312b4e062fd17df11fd574a1d44,0.173042410000000000,NULL,0x,0
6009,0x2502a6d77c89d930d7b9d1e0adbe4de373ccc7abc6ed4d7fc312ff28e45611d6,4876947,1515454214,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xbbf52f84df70c70d58b50b6bcf4ec90254d7eb13,154.070636120000000000,NULL,0x,0
6019,0x14658d14ab2bbc4bbb581952621967ec76f40e3a59df6ca5c77d1756595dfc2e,4876949,1515454229,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,0E-18,NULL,0xa9059cbb000000000000000000000000a84b36a2d57e8962e53ea2e1e73e15e03828550f0000000000000000000000000000000000000000000000000000055c1dab5da0,0
6020,0x31196ca1ecb2ed627e43739e583f154a4217a504f60fa63f86709b0e03bb85ad,4876949,1515454229,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,0E-18,NULL,0xa9059cbb00000000000000000000000021cf88b396fa836ed44d191dd132082b22017bbd000000000000000000000000000000000000000000000000000000174876e800,0
6018,0x13ea1cd669c347047c7cafb2d091939cbab9403d1a476d749f2ea76f94b2e4e9,4876949,1515454229,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195,0E-18,NULL,0xa9059cbb000000000000000000000000456153e66f0497c863f7f065fbed2fe0e83f25a600000000000000000000000000000000000000000000000000000045df083340,0
6021,0xc259443919bfcb40fabe91ef51e219d722789a0fa9cfa6bc43977185422ec48b,4876952,1515454284,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x4d9efa5e9e8562d1c41286c9f57f795df845818e,0.847433070000000000,NULL,0x,0
6022,0x9494d94a41f850e18a8c696bb89eb253cc42f67547b14cce2b22faf5c1673e04,4876953,1515454311,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xc8f03be17d32934c2a9bd4b3ee3cbc251863cf1c,2.386611100000000000,NULL,0x,0
6023,0xedcaa43a2005473feefe617e2a417ac264d67c173fd30ee9a0c94c8c2f822402,4876956,1515454403,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0x15e9911ecfd396c97b264c4d2bed4b8222a41ed3,1.290000000000000000,NULL,0x,0
6024,0xfa729df206f8aa8650d671a68702a39f5fda6fbb719521724fe6b0f81d74d861,4876958,1515454449,0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xdeeb805049c11d4aaab49089b2c0d5d74c203faf,2.887100000000000000,NULL,0x,0
